protein_ids,symbol,log2FoldChange,baseMean,padj,GO_id,GO_term
g1505.t1,g1505,0.657465152097469,10629.5133075487,1.01051299520948e-06,GO:0005840,ribosome
g1505.t1,g1505,0.657465152097469,10629.5133075487,1.01051299520948e-06,GO:0003735,structural constituent of ribosome
g1220.t1,g1220,0.657323411572972,8142.46482899423,3.08036286968849e-05,nan,
g6516.t1,g6516,0.656748136855534,380.166410547004,0.0078521272112803,nan,
g4831.t1,g4831,0.656697055404672,270.104541529928,0.0217921586662494,GO:0004067,asparaginase activity
g4831.t1,g4831,0.656697055404672,270.104541529928,0.0217921586662494,GO:0006520,amino acid metabolic process
g4831.t1,g4831,0.656697055404672,270.104541529928,0.0217921586662494,GO:0006528,asparagine metabolic process
g4655.t1,g4655,0.656610770484652,6347.49498595897,0.0005660660886334,GO:0004478,methionine adenosyltransferase activity
g4655.t1,g4655,0.656610770484652,6347.49498595897,0.0005660660886334,GO:0005524,ATP binding
g4655.t1,g4655,0.656610770484652,6347.49498595897,0.0005660660886334,GO:0006556,S-adenosylmethionine biosynthetic process
g7102.t1,g7102,0.656558285370446,228.111641213483,1.25682734538904e-06,nan,
g7102.t2,g7102,0.656558285370446,228.111641213483,1.25682734538904e-06,nan,
g12070.t1,g12070,0.656426918118888,3253.27793315252,3.4140706771196394e-11,nan,
g5330.t1,g5330,0.656136148284449,17935.2841497529,3.73348738392274e-07,GO:0006412,translation
g5330.t1,g5330,0.656136148284449,17935.2841497529,3.73348738392274e-07,GO:0005840,ribosome
g5330.t1,g5330,0.656136148284449,17935.2841497529,3.73348738392274e-07,GO:0003735,structural constituent of ribosome
g9055.t1,g9055,0.655984677208682,1144.60794032709,0.0006916588763313,nan,
g12008.t2,g12008,0.654972067762323,1223.90971654796,1.66503491669762e-06,GO:0004518,nuclease activity
g12008.t1,g12008,0.654972067762323,1223.90971654796,1.66503491669762e-06,GO:0004518,nuclease activity
g1712.t1,g1712,0.654302365693178,541.631007664024,8.23025104671407e-08,nan,
g13693.t1,g13693,0.652608164194341,199.778759440219,8.62913242627562e-05,nan,
g334.t1,g334,0.652507865556318,562.574664071371,4.34794545510952e-06,GO:0052861,"endo-1,3(4)-beta-glucanase activity"
g8085.t1,g8085,0.652078345960211,1503.5958312495,2.189083309909e-07,nan,
g13179.t1,g13179,0.651686044191242,234.53366822346,4.04660785839563e-05,nan,
g11584.t1,g11584,0.65052086058625,4068.19311979187,5.3234437773872695e-11,nan,
g13377.t1,g13377,0.650225981391332,1096.89134019462,1.18334724268853e-09,nan,
g445.t1,g445,0.649034044797286,1070.6901437368,6.376079127306e-08,nan,
g5800.t1,g5800,0.648701312168921,906.87407030966,0.141606953599771,GO:0046983,protein dimerization activity
g5800.t2,g5800,0.648701312168921,906.87407030966,0.141606953599771,GO:0046983,protein dimerization activity
g13563.t2,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0008652,amino acid biosynthetic process
g13563.t2,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0003871,5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity
g13563.t2,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0009086,
g13563.t2,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0008270,zinc ion binding
g13563.t1,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0008652,amino acid biosynthetic process
g13563.t1,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0003871,5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity
g13563.t1,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0009086,
g13563.t1,g13563,0.648116745770579,12375.1612127503,0.0037246033976832,GO:0008270,zinc ion binding
g11569.t1,g11569,0.648101626406062,984.784471852674,3.00578316914627e-07,GO:0007165,signal transduction
g11569.t1,g11569,0.648101626406062,984.784471852674,3.00578316914627e-07,GO:0035556,intracellular signal transduction
g7112.t2,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0005515,protein binding
g7112.t2,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0003700,DNA-binding transcription factor activity
g7112.t2,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0006355,regulation of DNA-templated transcription
g7112.t2,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0043565,sequence-specific DNA binding
g7112.t1,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0005515,protein binding
g7112.t1,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0003700,DNA-binding transcription factor activity
g7112.t1,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0006355,regulation of DNA-templated transcription
g7112.t1,g7112,0.647918174135694,679.927187772539,5.96177787500906e-07,GO:0043565,sequence-specific DNA binding
g10235.t1,g10235,0.647591335366683,1601.73335147949,7.14812836174411e-12,GO:0005669,transcription factor TFIID complex
g10235.t1,g10235,0.647591335366683,1601.73335147949,7.14812836174411e-12,GO:0006352,DNA-templated transcription initiation
g384.t1,g384,0.647504874611768,551.230056622434,3.7792572377262e-07,GO:0016791,phosphatase activity
g384.t1,g384,0.647504874611768,551.230056622434,3.7792572377262e-07,GO:0046856,phosphatidylinositol dephosphorylation
g1782.t1,g1782,0.647145012325329,1647.56685081159,2.90344011361336e-09,GO:0003676,nucleic acid binding
g1782.t1,g1782,0.647145012325329,1647.56685081159,2.90344011361336e-09,GO:0005524,ATP binding
g10491.t1,g10491,0.646457910816051,795.858055050744,2.35558210642018e-10,GO:0005515,protein binding
g967.t1,g967,0.646240565495382,730.835696766618,1.45683565231239e-08,GO:0003723,RNA binding
g967.t1,g967,0.646240565495382,730.835696766618,1.45683565231239e-08,GO:0006396,RNA processing
g13488.t1,g13488,0.646046201216671,242.035310731972,9.34956694692628e-05,nan,
g6410.t1,g6410,0.645901653865121,1187.30225405369,1.26810422726232e-07,nan,
g6410.t3,g6410,0.645901653865121,1187.30225405369,1.26810422726232e-07,nan,
g6410.t2,g6410,0.645901653865121,1187.30225405369,1.26810422726232e-07,nan,
g4711.t1,g4711,0.645654781496741,2276.43250292598,4.40054640823292e-06,GO:0009073,aromatic amino acid family biosynthetic process
g4711.t1,g4711,0.645654781496741,2276.43250292598,4.40054640823292e-06,GO:0009058,biosynthetic process
g4711.t1,g4711,0.645654781496741,2276.43250292598,4.40054640823292e-06,GO:0003849,3-deoxy-7-phosphoheptulonate synthase activity
g10255.t1,g10255,0.645654530871107,140.862575633052,0.0005193580543109,nan,
g7834.t1,g7834,0.645607483141942,967.519435428308,2.34040101661656e-07,GO:0003677,DNA binding
g7834.t1,g7834,0.645607483141942,967.519435428308,2.34040101661656e-07,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g7834.t1,g7834,0.645607483141942,967.519435428308,2.34040101661656e-07,GO:0006355,regulation of DNA-templated transcription
g7834.t1,g7834,0.645607483141942,967.519435428308,2.34040101661656e-07,GO:0006351,DNA-templated transcription
g7834.t1,g7834,0.645607483141942,967.519435428308,2.34040101661656e-07,GO:0008270,zinc ion binding
g8877.t1,g8877,0.644904898440009,3441.96804578798,6.983373046168791e-09,GO:0005515,protein binding
g10809.t1,g10809,0.644882196361584,1103.55999521137,3.03915703023509e-07,nan,
g8492.t1,g8492,0.644585266015329,906.779387464775,7.84158232387292e-11,GO:0005515,protein binding
g1791.t1,g1791,0.644519614632383,208.464370750211,2.42312723172433e-05,GO:0003677,DNA binding
g1791.t1,g1791,0.644519614632383,208.464370750211,2.42312723172433e-05,GO:0006351,DNA-templated transcription
g1791.t1,g1791,0.644519614632383,208.464370750211,2.42312723172433e-05,GO:0008270,zinc ion binding
g1984.t1,g1984,0.642993816530227,38237.6276214735,2.73770086581795e-05,nan,
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0006419,alanyl-tRNA aminoacylation
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0043039,tRNA aminoacylation
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0004812,aminoacyl-tRNA ligase activity
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0004813,alanine-tRNA ligase activity
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0003676,nucleic acid binding
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0005737,cytoplasm
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0000166,nucleotide binding
g4422.t1,g4422,0.642932486189903,2262.10738930609,2.8867113649569096e-11,GO:0005524,ATP binding
g4958.t1,g4958,0.642774285488013,5157.69276807629,0.0015903775627777,nan,
g4697.t1,g4697,0.642299884879194,1555.51423943284,5.37069203051703e-07,nan,
g13184.t1,g13184,0.641915423734246,427.118451877507,0.0007624230280403,nan,
g6123.t1,g6123,0.640570534509339,1700.06518750905,0.0014558856900813,nan,
g13058.t1,g13058,0.640501277148192,244.657857572439,0.0033779634489959,nan,
g11661.t1,g11661,0.640219448145179,1298.38080195122,0.0016647398026694,nan,
g6909.t1,g6909,0.639302570127127,4591.45710233237,7.30189094801675e-07,nan,
g1780.t1,g1780,0.638790965280599,2200.84418371492,1.91354920641033e-08,GO:0019264,glycine biosynthetic process from L-serine
g1780.t1,g1780,0.638790965280599,2200.84418371492,1.91354920641033e-08,GO:0030170,pyridoxal phosphate binding
g1780.t1,g1780,0.638790965280599,2200.84418371492,1.91354920641033e-08,GO:0004372,glycine hydroxymethyltransferase activity
g1780.t1,g1780,0.638790965280599,2200.84418371492,1.91354920641033e-08,GO:0035999,tetrahydrofolate interconversion
g10470.t1,g10470,0.63862729022729,272.43007045425,0.260824184986007,nan,
g6294.t1,g6294,0.63861073128611,6288.47112475342,1.00601371917049e-07,GO:0016746,acyltransferase activity
g7807.t1,g7807,0.637711086141315,3421.31585742506,0.000128978564489,nan,
g394.t1,g394,0.637185348986362,1020.60928413379,3.66344090825716e-08,GO:0046872,metal ion binding
g686.t1,g686,0.636826261024154,178.913856968704,0.0004347411083801,nan,
g6505.t1,g6505,0.635356042618899,1970.35405679024,1.54879358634561e-09,nan,
g4627.t1,g4627,0.635331071099362,988.807225062625,2.8641716829950403e-09,nan,
g4270.t1,g4270,0.634419092553912,1394.60232421336,5.78786527965143e-07,GO:0005515,protein binding
g4270.t1,g4270,0.634419092553912,1394.60232421336,5.78786527965143e-07,GO:0006355,regulation of DNA-templated transcription
g4270.t1,g4270,0.634419092553912,1394.60232421336,5.78786527965143e-07,GO:0043565,sequence-specific DNA binding
g364.t1,g364,0.634172091076856,5338.1797774008,5.6384703332881e-08,nan,
g11074.t1,g11074,0.63381745143985,227.210455214849,0.266635370214276,GO:0016491,oxidoreductase activity
g4851.t2,g4851,0.633423590020695,1183.03249260032,0.0007670498318331,nan,
g4851.t1,g4851,0.633423590020695,1183.03249260032,0.0007670498318331,nan,
g819.t1,g819,0.633348723850504,1546.26528074386,0.0394357280956027,GO:0005506,iron ion binding
g819.t1,g819,0.633348723850504,1546.26528074386,0.0394357280956027,GO:0004497,monooxygenase activity
g819.t1,g819,0.633348723850504,1546.26528074386,0.0394357280956027,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
g819.t1,g819,0.633348723850504,1546.26528074386,0.0394357280956027,GO:0020037,heme binding
g273.t1,g273,0.633269126290443,4492.2361351001,0.0015620332383161,nan,
g273.t2,g273,0.633269126290443,4492.2361351001,0.0015620332383161,nan,
g4694.t1,g4694,0.632499751833827,712.254240882859,9.12758414411273e-09,GO:0016020,membrane
g4694.t1,g4694,0.632499751833827,712.254240882859,9.12758414411273e-09,GO:0004252,serine-type endopeptidase activity
g4788.t1,g4788,0.632477237590997,4381.50831390133,4.91975405357482e-18,GO:0016887,ATP hydrolysis activity
g4788.t1,g4788,0.632477237590997,4381.50831390133,4.91975405357482e-18,GO:0005524,ATP binding
g8596.t2,g8596,0.631946156434248,782.340586155895,5.83010481590308e-05,nan,
g8596.t1,g8596,0.631946156434248,782.340586155895,5.83010481590308e-05,nan,
g8534.t1,g8534,0.631621005934276,1162.68704803424,8.59246842627534e-10,nan,
g5752.t1,g5752,0.631082000165287,197.282158168,0.0007011508028949,nan,
g5752.t2,g5752,0.631082000165287,197.282158168,0.0007011508028949,nan,
g13487.t1,g13487,0.630978596119233,14450.459847311,6.611689554954981e-09,GO:0006412,translation
g13487.t1,g13487,0.630978596119233,14450.459847311,6.611689554954981e-09,GO:0005840,ribosome
g13487.t1,g13487,0.630978596119233,14450.459847311,6.611689554954981e-09,GO:0003735,structural constituent of ribosome
g6784.t1,g6784,0.63084658965613,1782.12608800556,2.57949646778029e-06,nan,
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0006418,tRNA aminoacylation for protein translation
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0004812,aminoacyl-tRNA ligase activity
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0006435,threonyl-tRNA aminoacylation
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0004829,threonine-tRNA ligase activity
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0000166,nucleotide binding
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0005737,cytoplasm
g4230.t1,g4230,0.630776855990522,726.391968406764,7.17115094981894e-08,GO:0005524,ATP binding
g4343.t1,g4343,0.629649390250028,1383.44280087556,9.171817685371531e-10,GO:0005515,protein binding
g10849.t1,g10849,0.629588891040954,8060.50718700232,1.03465871966356e-06,GO:0003723,RNA binding
g4930.t1,g4930,0.62954826348965,396.108708925076,0.0123621298750954,nan,
g7436.t1,g7436,0.62939657329488,571.439806259547,2.45293506127111e-07,nan,
g10286.t1,g10286,0.629226931569009,685.107241064325,1.3176403123737e-06,nan,
g8752.t1,g8752,0.628405348235007,158.089782335435,0.0397423086131049,GO:0008233,peptidase activity
g8419.t1,g8419,0.6282408142397,1700.61434520579,0.0002157826933378,nan,
g4893.t1,g4893,0.626303736653837,919.54288394075,4.77487039897496e-05,GO:0008017,microtubule binding
g4893.t1,g4893,0.626303736653837,919.54288394075,4.77487039897496e-05,GO:0005524,ATP binding
g4893.t1,g4893,0.626303736653837,919.54288394075,4.77487039897496e-05,GO:0003777,microtubule motor activity
